player_id,player_name,team_id,team_name,league_id,season,minutes_played,fouls_committed,fouls_drawn,yellow_cards,red_cards,fouls_per_90
2394,S. Torres,15702,Independiente Petrolero,11,2026,478,4,4,1,1,0.75
5924,J. Cristaldo,15702,Independiente Petrolero,11,2026,187,4,4,0,0,1.93
9792,Willie,15702,Independiente Petrolero,11,2026,529,4,13,0,0,0.68
16753,G. Cristaldo,15702,Independiente Petrolero,11,2026,290,2,4,0,0,0.62
65686,H. Leaños,15702,Independiente Petrolero,11,2026,256,5,2,0,0,1.76
65707,Thomaz Santos,15702,Independiente Petrolero,11,2026,170,4,5,0,0,2.12
65775,R. Montero,15702,Independiente Petrolero,11,2026,253,1,1,1,0,0.36
65820,D. Navarro,15702,Independiente Petrolero,11,2026,114,4,2,0,0,3.16
65988,J. Gutiérrez,15702,Independiente Petrolero,11,2026,618,0,0,0,0,0.0
65999,R. Cardozo,15702,Independiente Petrolero,11,2026,566,2,6,1,0,0.32
76711,F. Rodríguez,15702,Independiente Petrolero,11,2026,370,3,4,1,0,0.73
80123,R. Rivas,15702,Independiente Petrolero,11,2026,513,1,6,1,0,0.18
180173,J. Carabalí,460,San Lorenzo,11,2026,69,0,1,0,0,0.0
278176,Luis Braihan Palma Escobar,15702,Independiente Petrolero,11,2026,630,5,4,1,0,0.71
349542,Cristian Jhamil Urdininea Zambrana,15702,Independiente Petrolero,11,2026,0,0,0,0,0,0.0
354355,P. Grass,15702,Independiente Petrolero,11,2026,0,0,0,0,0,0.0
406302,M. Somoya,15702,Independiente Petrolero,11,2026,53,2,0,1,0,3.4
406313,L. Montenegro,15702,Independiente Petrolero,11,2026,56,1,0,0,0,1.61
452266,Jhunior Vera,15702,Independiente Petrolero,11,2026,12,0,0,0,0,0.0
458050,D. Vargas,15702,Independiente Petrolero,11,2026,211,2,3,0,0,0.85
5904,G. Gómez,3704,Guabirá,11,2026,90,0,0,0,0,0.0
9853,Pedro Augusto,3704,Guabirá,11,2026,70,2,0,0,0,2.57
51461,R. Cristóbal,3704,Guabirá,11,2026,90,3,1,0,0,3.0
65667,Rafinha,3704,Guabirá,11,2026,32,0,0,0,0,0.0
65697,J. Flores,3704,Guabirá,11,2026,90,1,1,0,0,1.0
65766,G. Peredo,3704,Guabirá,11,2026,90,0,2,0,0,0.0
65833,C. Áñez,3704,Guabirá,11,2026,58,1,1,1,0,1.55
65841,D. Rojas,15702,Independiente Petrolero,11,2026,494,7,1,1,0,1.28
65847,A. Mercado,15702,Independiente Petrolero,11,2026,242,7,4,1,0,2.6
65888,J. Araúz,3704,Guabirá,11,2026,0,0,0,0,0,0.0
65907,Thiago Ribeiro,3704,Guabirá,11,2026,70,3,0,0,0,3.86
70592,M. Maciel,3704,Guabirá,11,2026,90,1,3,0,0,1.0
70787,M. Portillo,3704,Guabirá,11,2026,90,0,0,0,0,0.0
119680,R. Ferrufino,3704,Guabirá,11,2026,20,0,0,0,0,0.0
307058,D. Robles,3704,Guabirá,11,2026,1,0,0,0,0,0.0
358688,A. Moreno,3704,Guabirá,11,2026,89,1,2,0,0,1.01
401348,S. Gil,3704,Guabirá,11,2026,20,0,0,0,0,0.0
531459,J. Barro,3704,Guabirá,11,2026,90,0,0,0,0,0.0
608209,D. Claros,15702,Independiente Petrolero,11,2026,0,0,0,0,0,0.0
645185,R. Lutkowski,15702,Independiente Petrolero,11,2026,66,1,2,1,0,1.36
8528,G. Kagelmacher,2365,Atletico Torque,11,2026,809,9,5,0,0,1.0
51436,G. Montes,2365,Atletico Torque,11,2026,695,14,7,4,0,1.81
51440,P. Siles,2365,Atletico Torque,11,2026,554,4,11,3,0,0.65
51542,F. Romero,2365,Atletico Torque,11,2026,630,2,4,1,0,0.29
51745,F. Silvera,2365,Atletico Torque,11,2026,810,12,7,1,0,1.33
51833,F. Pizzichillo,2365,Atletico Torque,11,2026,686,7,11,1,0,0.92
51871,S. Rodríguez,2365,Atletico Torque,11,2026,810,11,13,1,0,1.22
65740,M. Ferrel,3704,Guabirá,11,2026,0,0,0,0,0,0.0
92808,F. Torgnascioli,2365,Atletico Torque,11,2026,810,0,3,1,0,0.0
146063,Juan Carlos Parada,3704,Guabirá,11,2026,0,0,0,0,0,0.0
197515,J. Quintana,2365,Atletico Torque,11,2026,52,2,4,0,0,3.46
289476,E. Obregón,2365,Atletico Torque,11,2026,787,9,17,1,0,1.03
311333,K. Silva,2365,Atletico Torque,11,2026,444,5,1,0,0,1.01
354649,E. Agüero,2365,Atletico Torque,11,2026,803,5,2,1,0,0.56
401344,D. Fernandez,3704,Guabirá,11,2026,0,0,0,0,0,0.0
457639,Dener da Silva,3704,Guabirá,11,2026,0,0,0,0,0,0.0
457642,Rafael Corrales,3704,Guabirá,11,2026,0,0,0,0,0,0.0
469472,N. Masskooni,3704,Guabirá,11,2026,0,0,0,0,0,0.0
516938,T. Chavez,3704,Guabirá,11,2026,0,0,0,0,0,0.0
636223,R. Lecchini,2365,Atletico Torque,11,2026,404,3,2,1,0,0.67
16384,G. de los Santos,2350,Defensor Sporting,11,2026,82,0,2,0,0,0.0
51448,G. Rodríguez,2365,Atletico Torque,11,2026,0,0,0,0,0,0.0
51592,K. Dawson,2350,Defensor Sporting,11,2026,90,0,1,0,0,0.0
51594,E. Busquets,2365,Atletico Torque,11,2026,154,7,4,0,0,4.09
283337,S. Cáceres,2365,Atletico Torque,11,2026,26,1,0,1,0,3.46
289478,B. Kociubinski,2365,Atletico Torque,11,2026,232,2,4,0,0,0.78
317280,L. de los Santos,2350,Defensor Sporting,11,2026,69,2,1,1,0,2.61
352490,D. Guzmán,2365,Atletico Torque,11,2026,183,4,3,3,0,1.97
352934,G. Barrios,2350,Defensor Sporting,11,2026,39,0,0,0,0,0.0
363130,J. Goicochea,2350,Defensor Sporting,11,2026,82,6,2,1,0,6.59
374311,N. Medina,2350,Defensor Sporting,11,2026,69,0,0,0,0,0.0
379634,N. da Silva,2365,Atletico Torque,11,2026,29,2,0,2,0,6.21
406526,L. Agazzi,2350,Defensor Sporting,11,2026,90,2,2,1,0,2.0
406527,M. Amaro,2350,Defensor Sporting,11,2026,90,0,1,0,0,0.0
425723,X. Biscayzacú,2350,Defensor Sporting,11,2026,90,0,2,0,0,0.0
460089,L. Duré,2365,Atletico Torque,11,2026,9,0,0,0,0,0.0
460092,J. Tarán,2365,Atletico Torque,11,2026,35,2,0,0,0,5.14
461488,A. Frugone,2350,Defensor Sporting,11,2026,90,1,1,0,0,1.0
463465,F. Martínez,2365,Atletico Torque,11,2026,0,0,0,0,0,0.0
643670,A. Munoz,2365,Atletico Torque,11,2026,0,0,0,0,0,0.0
5606,C. Moreno,2331,Cobresal,11,2026,68,1,0,1,0,1.32
11568,F. Bechtholdt,2331,Cobresal,11,2026,90,2,0,1,0,2.0
12037,J. Tiznado,2331,Cobresal,11,2026,90,0,0,0,0,0.0
35783,B. Lozano,2350,Defensor Sporting,11,2026,21,0,1,0,0,0.0
51732,L. Machado,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
57875,C. Yanis,2331,Cobresal,11,2026,90,1,1,0,0,1.0
70077,A. Machado,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
70772,B. Montenegro,2350,Defensor Sporting,11,2026,90,0,0,0,0,0.0
278163,A. Astudillo,2331,Cobresal,11,2026,45,0,0,0,0,0.0
278166,R. Sandoval,2331,Cobresal,11,2026,90,1,0,0,0,1.0
278340,V. Rodríguez,2350,Defensor Sporting,11,2026,8,0,0,0,0,0.0
308382,A. Santander,2331,Cobresal,11,2026,90,0,1,0,0,0.0
347310,Nicolás Andrés Wunsch Tomás,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
352935,J. Jorge,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
425738,B. Simone,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
456685,G. Rodríguez,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
472619,A. Torterolo,2350,Defensor Sporting,11,2026,21,1,0,1,0,4.29
507605,Lautaro Navarro,2350,Defensor Sporting,11,2026,8,0,0,0,0,0.0
632854,F. Sorondo,2350,Defensor Sporting,11,2026,0,0,0,0,0,0.0
633462,Mateo Caballero,2350,Defensor Sporting,11,2026,51,2,0,0,0,3.53
5184,J. Brea,2331,Cobresal,11,2026,67,0,2,0,0,0.0
5643,A. Nadruz,2331,Cobresal,11,2026,90,0,1,0,0,0.0
6515,M. Ortiz,2329,A. Italiano,11,2026,422,5,3,1,1,1.07
11351,E. Ferrario,2329,A. Italiano,11,2026,535,9,1,2,0,1.51
11402,E. Valencia,2331,Cobresal,11,2026,0,0,0,0,0,0.0
11481,J. Fuentes,2331,Cobresal,11,2026,22,0,1,0,0,0.0
11495,T. Ahumada,2329,A. Italiano,11,2026,630,0,3,1,0,0.0
11729,G. Pacheco,2331,Cobresal,11,2026,45,0,0,0,0,0.0
11746,S. Pino,2331,Cobresal,11,2026,90,2,1,0,0,2.0
11767,M. Collao,2329,A. Italiano,11,2026,571,11,7,3,0,1.73
16353,J. Pinos,2331,Cobresal,11,2026,0,0,0,0,0,0.0
35620,B. Carvallo,2331,Cobresal,11,2026,68,1,1,0,0,1.32
296962,F. Frías,2331,Cobresal,11,2026,23,2,0,0,0,7.83
310594,P. Guajardo,2329,A. Italiano,11,2026,420,2,10,0,0,0.43
353976,D. Piña,2329,A. Italiano,11,2026,630,3,2,0,0,0.43
404781,R. Huerta,2331,Cobresal,11,2026,0,0,0,0,0,0.0
458542,Milan Roki,2331,Cobresal,11,2026,0,0,0,0,0,0.0
463999,B. Ramirez,2331,Cobresal,11,2026,0,0,0,0,0,0.0
496451,Benjamin Valenzuela,2331,Cobresal,11,2026,0,0,0,0,0,0.0
641326,Benjamin Moreno,2331,Cobresal,11,2026,22,1,0,0,0,4.09
6131,F. Troyansky,2329,A. Italiano,11,2026,190,1,3,0,0,0.47
11356,R. Rebolledo,2329,A. Italiano,11,2026,270,4,2,0,0,1.33
11518,O. Rojas,2329,A. Italiano,11,2026,227,6,0,2,0,2.38
12226,F. Mateos,2329,A. Italiano,11,2026,326,2,1,1,0,0.55
51347,D. Coelho,2329,A. Italiano,11,2026,356,4,3,2,0,1.01
52707,J. Vargas,2827,Puerto Cabello,11,2026,531,2,4,0,0,0.34
53093,J. Graterol,2827,Puerto Cabello,11,2026,630,0,0,0,0,0.0
57667,J. Ramos,2827,Puerto Cabello,11,2026,623,2,3,1,0,0.29
129881,R. Cabral,2329,A. Italiano,11,2026,243,6,11,1,0,2.22
283539,N. Aedo,2329,A. Italiano,11,2026,169,1,1,1,0,0.53
307109,P. Garrido,2329,A. Italiano,11,2026,0,0,0,0,0,0.0
311290,J. Ballesteros,2329,A. Italiano,11,2026,0,0,0,0,0,0.0
353975,E. Matus,2329,A. Italiano,11,2026,512,4,1,1,0,0.7
353975,E. Matus,1182,Olimpia,11,2026,90,0,0,0,0,0.0
356450,Ignacio Alexander Fuenzalida Contreras,2329,A. Italiano,11,2026,14,0,0,0,0,0.0
362431,F. Loyola,2329,A. Italiano,11,2026,107,1,1,1,0,0.84
408960,D. Monreal,2329,A. Italiano,11,2026,27,0,0,0,0,0.0
414545,G. Chiaverano,2329,A. Italiano,11,2026,471,3,7,0,0,0.57
485674,M. Sandoval,2329,A. Italiano,11,2026,198,3,4,1,0,1.36
508431,M. Jiménez,2329,A. Italiano,11,2026,12,1,0,0,0,7.5
637867,M. Valdes,2329,A. Italiano,11,2026,0,0,0,0,0,0.0
2444,R. Rosales,2827,Puerto Cabello,11,2026,481,6,1,2,0,1.12
2450,J. Moreno,2827,Puerto Cabello,11,2026,346,6,0,1,0,1.56
11719,E. Pernía,2827,Puerto Cabello,11,2026,181,5,1,0,0,2.49
13617,P. Lima,2827,Puerto Cabello,11,2026,257,5,2,2,0,1.75
51768,G. Bortagaray,2827,Puerto Cabello,11,2026,198,0,1,0,0,0.0
52443,G. González,2827,Puerto Cabello,11,2026,580,6,10,1,0,0.93
52566,L. Casiani,2827,Puerto Cabello,11,2026,112,2,3,0,0,1.61
52588,D. Saggiomo,2827,Puerto Cabello,11,2026,306,2,4,0,0,0.59
52930,R. Flores,2827,Puerto Cabello,11,2026,492,4,10,1,0,0.73
52952,L. Romero,2827,Puerto Cabello,11,2026,0,0,0,0,0,0.0
52995,J. Hernández,2827,Puerto Cabello,11,2026,59,1,3,0,0,1.53
53037,J. Marchán,2827,Puerto Cabello,11,2026,67,1,1,0,0,1.34
53072,H. Contreras,2827,Puerto Cabello,11,2026,20,0,0,0,0,0.0
53748,A. Ponce,2827,Puerto Cabello,11,2026,412,7,6,1,0,1.53
92626,G. Meléndez,2827,Puerto Cabello,11,2026,65,3,0,1,0,4.15
95252,J. Velázquez,2827,Puerto Cabello,11,2026,0,0,0,0,0,0.0
146661,J. Castillo,2827,Puerto Cabello,11,2026,454,2,0,0,0,0.4
146707,Giovani Bamba,2827,Puerto Cabello,11,2026,284,5,12,1,0,1.58
266017,Gerardo José Padrón Colmenares,2827,Puerto Cabello,11,2026,90,1,6,1,0,1.0
378312,S. Obradović,2827,Puerto Cabello,11,2026,540,4,2,0,0,0.67
13504,E. Perlaza,2811,Monagas SC,11,2026,78,3,0,1,0,3.46
13650,F. Jaramillo,2811,Monagas SC,11,2026,90,0,1,0,0,0.0
52487,E. Lima,2811,Monagas SC,11,2026,90,0,1,0,0,0.0
52556,F. González,2811,Monagas SC,11,2026,57,0,2,0,0,0.0
57890,R. Peralta,2811,Monagas SC,11,2026,90,1,1,0,0,1.0
59519,J. Colorado,2811,Monagas SC,11,2026,90,0,1,0,0,0.0
141305,J. Ossa,2811,Monagas SC,11,2026,90,2,1,0,0,2.0
197660,E. Carrión,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
197661,J. Caraballo,2811,Monagas SC,11,2026,81,1,0,1,0,1.11
288477,C. Ramírez,2811,Monagas SC,11,2026,20,0,0,0,0,0.0
311837,T. Riveros,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
359483,S. Natera,2811,Monagas SC,11,2026,9,0,0,0,0,0.0
364137,F. Basante,2811,Monagas SC,11,2026,90,3,1,0,0,3.0
389575,Y. Pérez,2811,Monagas SC,11,2026,9,1,0,0,0,10.0
415110,R. Rodríguez,2811,Monagas SC,11,2026,24,0,0,0,0,0.0
474991,Y. Sulbarán,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
475441,M. Maitán,2811,Monagas SC,11,2026,90,1,1,1,0,1.0
565409,H. Diaz,2811,Monagas SC,11,2026,70,2,1,0,0,2.57
565516,R. Rincones,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
645187,J. Paz,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
6061,A. Muñoz,2560,Alianza Atletico,11,2026,370,6,5,2,0,1.46
39480,J. Mendieta,2560,Alianza Atletico,11,2026,304,2,5,1,0,0.59
39535,A. Gordillo,2560,Alianza Atletico,11,2026,299,5,2,3,0,1.51
39677,E. Perleche,2560,Alianza Atletico,11,2026,537,13,3,3,0,2.18
39743,E. Hermoza,2560,Alianza Atletico,11,2026,90,0,0,0,0,0.0
39975,D. Prieto,2560,Alianza Atletico,11,2026,546,1,0,0,0,0.16
51019,C. Penilla,2560,Alianza Atletico,11,2026,187,4,6,0,0,1.93
52515,E. Farías,2811,Monagas SC,11,2026,0,0,0,0,0,0.0
58285,J. Villegas,2560,Alianza Atletico,11,2026,591,4,2,0,0,0.61
58469,F. Coronel,2560,Alianza Atletico,11,2026,444,1,5,0,0,0.2
70116,L. Alburqueque,2560,Alianza Atletico,11,2026,0,0,0,0,0,0.0
95865,F. Flores,2560,Alianza Atletico,11,2026,293,2,3,0,0,0.61
108439,Germán Díaz,2560,Alianza Atletico,11,2026,520,11,15,2,0,1.9
191885,W. Guzmán,2560,Alianza Atletico,11,2026,123,1,1,0,0,0.73
289538,J. Quiñónes,2560,Alianza Atletico,11,2026,22,1,0,0,0,4.09
307514,G. Larios,2560,Alianza Atletico,11,2026,127,10,3,1,0,7.09
354812,S. Fernández,2560,Alianza Atletico,11,2026,163,2,1,0,0,1.1
454727,H. Lupú,2560,Alianza Atletico,11,2026,350,12,8,2,0,3.09
537365,R. Suarez,2560,Alianza Atletico,11,2026,636,6,4,3,0,0.85
566328,V. Robaldo,2560,Alianza Atletico,11,2026,331,4,2,0,0,1.09
2435,L. da Silva,20960,Deportivo Garcilaso,11,2026,82,0,4,0,0,0.0
6220,J. Sinisterra,20960,Deportivo Garcilaso,11,2026,45,1,1,0,0,2.0
9362,F. Arancibia,20960,Deportivo Garcilaso,11,2026,90,0,0,0,0,0.0
39494,K. Sandoval,20960,Deportivo Garcilaso,11,2026,45,0,1,0,0,0.0
39683,H. Benincasa,20960,Deportivo Garcilaso,11,2026,90,0,0,1,0,0.0
39767,C. Torrejón,20960,Deportivo Garcilaso,11,2026,90,1,3,0,0,1.0
39844,J. Luján,2560,Alianza Atletico,11,2026,45,0,0,0,0,0.0
39868,P. Zubczuk,20960,Deportivo Garcilaso,11,2026,90,0,0,0,0,0.0
39973,J. Barbieri,20960,Deportivo Garcilaso,11,2026,0,0,0,0,0,0.0
41164,C. Olivares,20960,Deportivo Garcilaso,11,2026,8,0,0,0,0,0.0
51666,A. González,20960,Deportivo Garcilaso,11,2026,90,0,1,0,0,0.0
52549,C. Ramos,20960,Deportivo Garcilaso,11,2026,45,0,1,0,0,0.0
105169,A. Gómez,20960,Deportivo Garcilaso,11,2026,90,2,1,0,0,2.0
169899,M. Graneros,20960,Deportivo Garcilaso,11,2026,45,1,1,0,0,2.0
196345,E. Canales,20960,Deportivo Garcilaso,11,2026,89,2,1,0,0,2.02
196641,O. Núñez,20960,Deportivo Garcilaso,11,2026,90,0,7,0,0,0.0
266003,Jimmy Pérez,2560,Alianza Atletico,11,2026,448,5,7,0,0,1.0
282127,S. Ramírez,20960,Deportivo Garcilaso,11,2026,11,0,0,0,0,0.0
363127,J. del Castillo,2560,Alianza Atletico,11,2026,171,0,4,0,0,0.0
433504,C. Valladolid,2560,Alianza Atletico,11,2026,56,0,0,0,0,0.0
13217,A. Oliveros,3701,Blooming,11,2026,283,0,5,0,0,0.0
13271,B. Garcés,3701,Blooming,11,2026,499,7,3,0,0,1.26
26714,D. Bejarano,3701,Blooming,11,2026,305,8,4,2,0,2.36
39416,A. Salazar,20960,Deportivo Garcilaso,11,2026,0,0,0,0,0,0.0
39845,J. Portales,20960,Deportivo Garcilaso,11,2026,0,0,0,0,0,0.0
51853,M. Abisab,3701,Blooming,11,2026,409,12,14,0,1,2.64
59000,D. Giménez,3701,Blooming,11,2026,193,5,1,2,0,2.33
65652,C. Jiménez,3701,Blooming,11,2026,0,0,0,0,0,0.0
65791,Moisés Villarroel,3701,Blooming,11,2026,450,7,8,2,0,1.4
65817,M. Cabral,3701,Blooming,11,2026,225,3,6,1,0,1.2
65996,G. Valverde,3701,Blooming,11,2026,383,9,1,2,1,2.11
76757,B. Uraezaña,3701,Blooming,11,2026,540,1,1,0,0,0.17
125635,R. Hinojosa,3701,Blooming,11,2026,598,11,24,3,0,1.66
307527,X. Moreno,20960,Deportivo Garcilaso,11,2026,0,0,0,0,0,0.0
311438,E. Álvarez,3701,Blooming,11,2026,3,0,0,0,0,0.0
311439,Miguel Villarroel,3701,Blooming,11,2026,319,1,5,0,0,0.28
330400,A. Vásquez,3701,Blooming,11,2026,398,3,2,0,0,0.68
337976,S. Severiche,3701,Blooming,11,2026,39,1,0,0,0,2.31
352663,J. Vila,3701,Blooming,11,2026,630,5,2,1,0,0.71
354036,G. Bazan,3701,Blooming,11,2026,329,7,13,3,0,1.91
6022,Y. Cabral,17760,San Antonio Bulo Bulo,11,2026,90,1,0,0,0,1.0
65664,J. Herrera,17760,San Antonio Bulo Bulo,11,2026,18,1,0,0,1,5.0
65674,C. Menacho,3701,Blooming,11,2026,126,0,2,0,0,0.0
65772,R. Ballivian,17760,San Antonio Bulo Bulo,11,2026,45,1,0,1,0,2.0
65910,S. Guerra,17760,San Antonio Bulo Bulo,11,2026,55,4,1,0,0,6.55
65978,A. Terrazas,17760,San Antonio Bulo Bulo,11,2026,90,1,3,1,0,1.0
76698,C. Machado,17760,San Antonio Bulo Bulo,11,2026,79,2,0,0,0,2.28
142529,Hugo Cardoso,17760,San Antonio Bulo Bulo,11,2026,45,0,0,0,0,0.0
195123,R. Spenhay,3701,Blooming,11,2026,0,0,0,0,0,0.0
196036,J. Chura,3701,Blooming,11,2026,45,0,0,0,0,0.0
265953,L. Giossa,17760,San Antonio Bulo Bulo,11,2026,90,0,2,0,0,0.0
299729,A. Córdoba,17760,San Antonio Bulo Bulo,11,2026,76,1,1,0,0,1.18
307036,R. Bustos,17760,San Antonio Bulo Bulo,11,2026,45,0,1,0,0,0.0
344683,Alexis Medina,17760,San Antonio Bulo Bulo,11,2026,45,1,0,0,0,2.0
354038,D. Durán,3701,Blooming,11,2026,19,1,1,0,0,4.74
354215,E. Mendoza,3701,Blooming,11,2026,115,0,1,0,0,0.0
354353,C. Romero,17760,San Antonio Bulo Bulo,11,2026,73,3,1,1,0,3.7
454752,L. Yanarico,17760,San Antonio Bulo Bulo,11,2026,90,1,0,1,0,1.0
454758,Rerian Percy Loza,3701,Blooming,11,2026,12,0,0,0,0,0.0
644426,Rafael Menacho,17760,San Antonio Bulo Bulo,11,2026,35,2,0,0,0,5.14
2447,L. Del Pino,2808,Caracas FC,11,2026,720,6,1,4,0,0.75
52568,E. Fereira,2808,Caracas FC,11,2026,810,5,5,2,0,0.56
52598,R. Hernández,2808,Caracas FC,11,2026,474,7,6,0,0,1.33
52669,F. La Mantia,2808,Caracas FC,11,2026,441,4,2,3,0,0.82
52931,C. Larotonda,2808,Caracas FC,11,2026,775,10,2,0,0,1.16
52963,M. Covea,2808,Caracas FC,11,2026,680,11,16,0,0,1.46
52987,J. Yendis,2808,Caracas FC,11,2026,810,4,7,0,0,0.44
70106,I. Gudiño,2808,Caracas FC,11,2026,542,10,6,2,0,1.66
70873,A. Fernández,2808,Caracas FC,11,2026,488,3,6,0,0,0.55
125205,L. Galarza,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
125762,J. Villamíl,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
311444,P. Vaca,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
329004,J. Briceño,17760,San Antonio Bulo Bulo,11,2026,11,0,0,0,0,0.0
354028,F. Benítez,2808,Caracas FC,11,2026,745,0,3,0,0,0.0
354047,Marcelo De Lima,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
354208,J. Magallanes,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
452340,G. Mendoza,17760,San Antonio Bulo Bulo,11,2026,14,0,0,0,0,0.0
458052,K. Gutiérrez,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
503355,Diego Mauricio Mercado,17760,San Antonio Bulo Bulo,11,2026,0,0,0,0,0,0.0
506752,Á. Figueroa,2808,Caracas FC,11,2026,188,5,2,1,0,2.39
39898,F. Manenti,2825,Metropolitanos FC,11,2026,90,0,0,0,0,0.0
52451,Y. Yustiz,2825,Metropolitanos FC,11,2026,90,0,0,0,0,0.0
52629,J. Quintero,2808,Caracas FC,11,2026,481,5,0,0,0,0.94
52724,R. Figueroa,2825,Metropolitanos FC,11,2026,65,0,0,0,0,0.0
52972,E. Valderrey,2825,Metropolitanos FC,11,2026,89,1,1,0,0,1.01
141982,George Ayine,2825,Metropolitanos FC,11,2026,90,1,3,0,0,1.0
354033,L. Reinoso,2808,Caracas FC,11,2026,130,1,2,0,0,0.69
363112,Juan Daniel Vegas Polanco,2808,Caracas FC,11,2026,65,0,0,0,0,0.0
414408,M. Vegas,2808,Caracas FC,11,2026,12,0,1,0,0,0.0
456032,C. Vegas,2808,Caracas FC,11,2026,203,3,3,1,0,1.33
474990,L. Pagano,2808,Caracas FC,11,2026,0,0,0,0,0,0.0
482323,C. Martinez,2808,Caracas FC,11,2026,47,0,0,0,0,0.0
493872,A. Herrera,2808,Caracas FC,11,2026,0,0,0,0,0,0.0
554584,I. Ramirez,2825,Metropolitanos FC,11,2026,90,3,1,1,0,3.0
562645,D. Zalzman,2825,Metropolitanos FC,11,2026,81,1,1,0,0,1.11
562668,Y. Caricote,2825,Metropolitanos FC,11,2026,90,1,1,1,0,1.0
565336,M. Marquez,2808,Caracas FC,11,2026,105,1,1,0,0,0.86
565383,L. A. Maestre Nino,2808,Caracas FC,11,2026,21,1,0,0,0,4.29
573826,J. Uribe,2808,Caracas FC,11,2026,54,3,0,1,0,5.0
638443,S. Gonzalez,2808,Caracas FC,11,2026,248,4,3,0,0,1.45
313,D. Ospina,1137,Atletico Nacional,11,2026,90,0,1,1,0,0.0
2487,W. Tesillo,1137,Atletico Nacional,11,2026,90,0,2,0,0,0.0
5972,J. Campuzano,1137,Atletico Nacional,11,2026,90,0,2,0,0,0.0
5988,M. Casco,1137,Atletico Nacional,11,2026,90,1,1,1,0,1.0
13642,A. Román,1137,Atletico Nacional,11,2026,70,1,0,1,0,1.29
15460,Rafael Eduardo Acosta Cammarota,2825,Metropolitanos FC,11,2026,0,0,0,0,0,0.0
